"phenotype","snp","adjustment","beta","SE","OR","p","type","n_total","n_cases","n_controls","HWE_p","allele_freq","n_no_snp","note","p.value","bonferroni","fdr","description","groupnum","group","color","X","order_num"
442.1,"chr15_59055737_C_T_T",NA,-9.01527134644572,277.265687504499,0.000121539487687051,0.974061418748688,"logistic",43462,232,43230,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Aortic aneurysm",8,"Circulatory system","red",NA,"1"
427.2,"chr15_59055737_C_T_T",NA,-8.74191530423908,182.370599621295,0.00015974762940228,0.961768130203671,"logistic",43462,680,42782,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Atrial fibrillation and flutter",8,"Circulatory system","red",NA,"2"
426,"chr15_59055737_C_T_T",NA,2.76782605264791,1.23577857550553,15.9239784629613,0.0251076312479316,"logistic",43462,808,42654,0.0133957743414012,8.05301182642308e-05,0,"",TRUE,FALSE,FALSE,"Cardiac conduction defects",8,"Circulatory system","red",NA,"3"
425,"chr15_59055737_C_T_T",NA,-9.12172772436948,308.425180771196,0.000109265733091138,0.976405866642614,"logistic",43462,233,43229,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Cardiomyopathy",8,"Circulatory system","red",NA,"4"
421,"chr15_59055737_C_T_T",NA,1.47846466698927,0.992863883713802,4.38620622138174,0.136463409154419,"logistic",43462,6519,36943,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Cardiovascular disease",8,"Circulatory system","red",NA,"5"
411,"chr15_59055737_C_T_T",NA,0.969435580028772,1.42895101803098,2.63645597092412,0.497502490552942,"logistic",43462,4094,39368,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Coronary heart disease",8,"Circulatory system","red",NA,"6"
428,"chr15_59055737_C_T_T",NA,2.34535773109739,1.31030028806932,10.4370057013117,0.0734637006650341,"logistic",43462,1360,42102,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Heart failure",8,"Circulatory system","red",NA,"7"
395,"chr15_59055737_C_T_T",NA,2.33325931698624,1.25537036978442,10.311495253868,0.0630806992508944,"logistic",43462,1313,42149,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Non-rheumatic valvular heart disease",8,"Circulatory system","red",NA,"8"
401,"chr15_59055737_C_T_T",NA,1.56341352376705,0.931702949989285,4.77509335137157,0.0933437521088541,"logistic",43462,12224,31238,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Hypertension",8,"Circulatory system","red",NA,"9"
425.1,"chr15_59055737_C_T_T",NA,-8.46127836608181,301.131372810749,0.000211501521408754,0.977583753350506,"logistic",43462,122,43340,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Hypertrophic cardiomyopathy",8,"Circulatory system","red",NA,"10"
430.2,"chr15_59055737_C_T_T",NA,-8.55963853132021,307.82504224939,0.000191688570533511,0.977816218746784,"logistic",43462,123,43339,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Intracerebral haemorrhage",8,"Circulatory system","red",NA,"11"
433.2,"chr15_59055737_C_T_T",NA,2.95153150248114,1.29497873745067,19.1352369617196,0.0226544466373159,"logistic",43462,691,42771,0.0133957743414012,8.05301182642308e-05,0,"",TRUE,FALSE,FALSE,"Ischemic stroke",8,"Circulatory system","red",NA,"12"
443,"chr15_59055737_C_T_T",NA,2.77454044150184,1.21577537646314,16.0312580016925,0.0224824924929971,"logistic",43462,712,42750,0.0133957743414012,8.05301182642308e-05,0,"",TRUE,FALSE,FALSE,"Peripheral arterial disease",8,"Circulatory system","red",NA,"13"
454.1,"chr15_59055737_C_T_T",NA,1.45126450449277,1.10568712709838,4.26850865236302,0.189336192881176,"logistic",43462,2200,41262,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Peripheral venous and lymphatic disease",8,"Circulatory system","red",NA,"14"
402,"chr15_59055737_C_T_T",NA,-8.46690611062432,304.282420877547,0.000210314587887899,0.977801077169211,"logistic",43462,167,43295,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Portal hypertension",8,"Circulatory system","red",NA,"15"
415.2,"chr15_59055737_C_T_T",NA,-7.63839095075022,309.229443022537,0.000481602751494342,0.980293162148634,"logistic",43462,131,43331,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Pulmonary hypertension",8,"Circulatory system","red",NA,"16"
