"phenotype","snp","adjustment","beta","SE","OR","p","type","n_total","n_cases","n_controls","HWE_p","allele_freq","n_no_snp","note","p.value","bonferroni","fdr","description","groupnum","group","color","X","order_num"
442.1,"chr4_56011912_A_C_C",NA,-8.5207850249256,369.750347032374,0.00019928292188167,0.981614618680904,"logistic",43462,232,43230,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Aortic aneurysm",8,"Circulatory system","red",NA,"1"
427.2,"chr4_56011912_A_C_C",NA,-9.70301044659366,237.105820878968,6.10992817855175e-05,0.967357520383286,"logistic",43462,680,42782,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Atrial fibrillation and flutter",8,"Circulatory system","red",NA,"2"
426,"chr4_56011912_A_C_C",NA,-8.67223725509766,147.800526615526,0.000171275488301893,0.953210749260743,"logistic",43462,808,42654,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Cardiac conduction defects",8,"Circulatory system","red",NA,"3"
425,"chr4_56011912_A_C_C",NA,-8.10465395270111,251.358133970468,0.000302129763412663,0.974277904413493,"logistic",43462,233,43229,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Cardiomyopathy",8,"Circulatory system","red",NA,"4"
421,"chr4_56011912_A_C_C",NA,1.1214289879415,0.885875487163866,3.06923697370919,0.20554920623714,"logistic",43462,6519,36943,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Cardiovascular disease",8,"Circulatory system","red",NA,"5"
411,"chr4_56011912_A_C_C",NA,1.00607674435191,1.28603932086497,2.73485042277757,0.434034548007574,"logistic",43462,4094,39368,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Coronary heart disease",8,"Circulatory system","red",NA,"6"
428,"chr4_56011912_A_C_C",NA,-9.10890896188691,143.247802328267,0.000110675400363017,0.949297910651317,"logistic",43462,1360,42102,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Heart failure",8,"Circulatory system","red",NA,"7"
395,"chr4_56011912_A_C_C",NA,-9.16063761070533,144.193704039524,0.00010509586643271,0.949344406921894,"logistic",43462,1313,42149,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Non-rheumatic valvular heart disease",8,"Circulatory system","red",NA,"8"
401,"chr4_56011912_A_C_C",NA,0.286367572216566,1.12556065103738,1.33158181778905,0.799169432771951,"logistic",43462,12224,31238,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Hypertension",8,"Circulatory system","red",NA,"9"
425.1,"chr4_56011912_A_C_C",NA,-8.12575159969498,394.011769436104,0.000295822306525245,0.983546298109344,"logistic",43462,122,43340,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Hypertrophic cardiomyopathy",8,"Circulatory system","red",NA,"10"
430.2,"chr4_56011912_A_C_C",NA,-8.58427013024969,406.930991298667,0.00018702465025537,0.983169754109621,"logistic",43462,123,43339,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Intracerebral haemorrhage",8,"Circulatory system","red",NA,"11"
433.2,"chr4_56011912_A_C_C",NA,-9.41391449376284,235.763096618536,8.15809732806602e-05,0.968149291919307,"logistic",43462,691,42771,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Ischemic stroke",8,"Circulatory system","red",NA,"12"
443,"chr4_56011912_A_C_C",NA,-8.54811106394895,149.120054657296,0.000193911039383809,0.954287353343868,"logistic",43462,712,42750,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Peripheral arterial disease",8,"Circulatory system","red",NA,"13"
454.1,"chr4_56011912_A_C_C",NA,-9.15301058927303,91.1731649479804,0.000105900499434461,0.920033519431309,"logistic",43462,2200,41262,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Peripheral venous and lymphatic disease",8,"Circulatory system","red",NA,"14"
402,"chr4_56011912_A_C_C",NA,-9.16743158996985,389.764451809957,0.000104384267327336,0.981235133849207,"logistic",43462,167,43295,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Portal hypertension",8,"Circulatory system","red",NA,"15"
415.2,"chr4_56011912_A_C_C",NA,-9.25111500790534,386.484681952759,9.60045465324035e-05,0.980903209430096,"logistic",43462,131,43331,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Pulmonary hypertension",8,"Circulatory system","red",NA,"16"
394,"chr4_56011912_A_C_C",NA,-8.35188952475703,251.15051057984,0.00023595026309262,0.973471621948012,"logistic",43462,211,43251,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Rheumatic valve disorder",8,"Circulatory system","red",NA,"17"
430.1,"chr4_56011912_A_C_C",NA,-8.72353999890826,442.802739319434,0.000162710176362243,0.98428210341452,"logistic",43462,109,43353,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Subarachnoid haemorrhage",8,"Circulatory system","red",NA,"18"
430.3,"chr4_56011912_A_C_C",NA,-8.7959076277431,438.6771417345,0.000151351194875651,0.984002702689118,"logistic",43462,121,43341,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Subdural haematoma",8,"Circulatory system","red",NA,"19"
427.11,"chr4_56011912_A_C_C",NA,2.64467371121345,0.941362245791532,14.0788505625288,0.00496321968472235,"logistic",43462,276,43186,1,0.000115043026091758,0,"",TRUE,FALSE,FALSE,"Supraventricular tachycardia",8,"Circulatory system","red",NA,"20"
452,"chr4_56011912_A_C_C",NA,-9.25771579956149,155.526963252812,9.53729274091446e-05,0.95253409033004,"logistic",43462,843,42619,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Venous thromboembolism",8,"Circulatory system","red",NA,"21"
747,"chr4_56011912_A_C_C",NA,-9.31454987930122,266.611004136157,9.01036503897392e-05,0.972130092840685,"logistic",43462,442,43020,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Congenital cardiac disease",15,"Congenital anomalies","mediumspringgreen",NA,"22"
751.21,"chr4_56011912_A_C_C",NA,-8.84920110837698,439.741131874846,0.000143496328511592,0.983944725865269,"logistic",43462,71,43391,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Cystic renal disease",15,"Congenital anomalies","mediumspringgreen",NA,"23"
704.1,"chr4_56011912_A_C_C",NA,-8.90391896795077,162.134666538268,0.000135855468635141,0.956204738213526,"logistic",43462,703,42759,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Alopecia",13,"Dermatologic","firebrick",NA,"24"
707,"chr4_56011912_A_C_C",NA,-9.38863279207829,154.951513137475,8.36697720479619e-05,0.951685117818636,"logistic",43462,912,42550,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Chronic ulcer of skin",13,"Dermatologic","firebrick",NA,"25"
685,"chr4_56011912_A_C_C",NA,-10.0730782131663,58.8152115501387,4.22005116256058e-05,0.864014183148223,"logistic",43462,12421,31041,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Dermatitis",13,"Dermatologic","firebrick",NA,"26"
705.3,"chr4_56011912_A_C_C",NA,-8.99653090087735,268.983337594257,0.000123838668386043,0.973318588931526,"logistic",43462,219,43243,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Hidradenitis suppurativa",13,"Dermatologic","firebrick",NA,"27"
695.7,"chr4_56011912_A_C_C",NA,-8.83453076873692,152.031288392795,0.000145616985735173,0.953661047776494,"logistic",43462,658,42804,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Lichen planus",13,"Dermatologic","firebrick",NA,"28"
696.4,"chr4_56011912_A_C_C",NA,1.9139124150972,0.719191987700582,6.77956143730717,0.00778631110357132,"logistic",43462,1493,41969,1,0.000115043026091758,0,"",TRUE,FALSE,FALSE,"Psoriasis",13,"Dermatologic","firebrick",NA,"29"
695.3,"chr4_56011912_A_C_C",NA,-9.04424925893167,156.269408864644,0.000118068067223331,0.95384739544551,"logistic",43462,607,42855,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Rosacea",13,"Dermatologic","firebrick",NA,"30"
690.1,"chr4_56011912_A_C_C",NA,-9.46159656554094,98.9382577990563,7.77823072764748e-05,0.923813386428912,"logistic",43462,2953,40509,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Seborrheic dermatitis",13,"Dermatologic","firebrick",NA,"31"
686,"chr4_56011912_A_C_C",NA,-9.35963602916885,97.8204506410824,8.61314423445695e-05,0.923773302278465,"logistic",43462,3119,40343,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Urticaria",13,"Dermatologic","firebrick",NA,"32"
694.1,"chr4_56011912_A_C_C",NA,-8.69947524581149,163.609198622018,0.000166673250529821,0.957594636232716,"logistic",43462,564,42898,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Vitiligo",13,"Dermatologic","firebrick",NA,"33"
530.13,"chr4_56011912_A_C_C",NA,-8.99228319071906,405.36588254256,0.000124365817952404,0.982301876320364,"logistic",43462,106,43356,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Barretts oesophagus",10,"Digestive","chartreuse4",NA,"34"
574.1,"chr4_56011912_A_C_C",NA,1.79037717143024,0.67870323883757,5.99171194281443,0.00834117917068003,"logistic",43462,2501,40961,1,0.000115043026091758,0,"",TRUE,FALSE,FALSE,"Cholelithiasis",10,"Digestive","chartreuse4",NA,"35"
557.1,"chr4_56011912_A_C_C",NA,-8.91515346687101,264.837596395825,0.000134337741932114,0.973146108405568,"logistic",43462,147,43315,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Coeliac disease",10,"Digestive","chartreuse4",NA,"36"
563,"chr4_56011912_A_C_C",NA,-0.636808594460215,1.02770376029465,0.528977916120031,0.535493392815087,"logistic",43462,9707,33755,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Constipation",10,"Digestive","chartreuse4",NA,"37"
555.1,"chr4_56011912_A_C_C",NA,-8.83176554932199,269.291959069636,0.000146020205890439,0.973837071228751,"logistic",43462,319,43143,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Crohns disease",10,"Digestive","chartreuse4",NA,"38"
562,"chr4_56011912_A_C_C",NA,-9.20594076824555,144.516352459613,0.000100440929619625,0.949207732146906,"logistic",43462,960,42502,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Diverticular disease",10,"Digestive","chartreuse4",NA,"39"
535,"chr4_56011912_A_C_C",NA,1.15098491952528,0.678662475956248,3.16130500788267,0.0898933140900424,"logistic",43462,8550,34912,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Gastritis and duodenitis",10,"Digestive","chartreuse4",NA,"40"
530.11,"chr4_56011912_A_C_C",NA,1.4419051679692,0.635535477479691,4.2287446161975,0.023280273041477,"logistic",43462,9153,34309,1,0.000115043026091758,0,"",TRUE,FALSE,FALSE,"Gastro-oesophageal reflux disease",10,"Digestive","chartreuse4",NA,"41"
565.1,"chr4_56011912_A_C_C",NA,1.40130601516013,1.07924187177941,4.06049957941261,0.19414407363469,"logistic",43462,2397,41065,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Gastrointestinal polyp",10,"Digestive","chartreuse4",NA,"42"
556.11,"chr4_56011912_A_C_C",NA,-7.81504307872866,403.763935727141,0.000403617432165639,0.984557528927904,"logistic",43462,81,43381,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Gastrointestinal angiodysplasia",10,"Digestive","chartreuse4",NA,"43"
564.1,"chr4_56011912_A_C_C",NA,-9.01977440615989,97.8843675784697,0.000120993418530122,0.926581055221634,"logistic",43462,2150,41312,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Irritable bowel syndrome",10,"Digestive","chartreuse4",NA,"44"
573.2,"chr4_56011912_A_C_C",NA,-8.34943860148307,260.229447508707,0.00023652926834281,0.974404336681658,"logistic",43462,157,43305,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Liver failure and transplant",10,"Digestive","chartreuse4",NA,"45"
571,"chr4_56011912_A_C_C",NA,-8.98290648782944,248.355790977045,0.00012553744368582,0.971147200066007,"logistic",43462,269,43193,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Liver fibrosis, sclerosis and cirrhosis",10,"Digestive","chartreuse4",NA,"46"
571.4,"chr4_56011912_A_C_C",NA,1.39218825269125,0.757964521094112,4.02364517889702,0.066247410700789,"logistic",43462,4246,39216,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Fatty liver disease",10,"Digestive","chartreuse4",NA,"47"
530.12,"chr4_56011912_A_C_C",NA,2.24366249889772,0.674201244509253,9.42779743050738,0.000875087780672568,"logistic",43462,2692,40770,1,0.000115043026091758,0,"",TRUE,FALSE,TRUE,"Oesophagitis and oesophageal ulcer",10,"Digestive","chartreuse4",NA,"48"
577,"chr4_56011912_A_C_C",NA,-9.22806907429749,259.754601270627,9.82427526514468e-05,0.97166023123591,"logistic",43462,401,43061,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Pancreatitis",10,"Digestive","chartreuse4",NA,"49"
531,"chr4_56011912_A_C_C",NA,-9.15550524838339,151.178686473511,0.000105636643041471,0.951708977178629,"logistic",43462,1582,41880,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Peptic ulcer",10,"Digestive","chartreuse4",NA,"50"
555.2,"chr4_56011912_A_C_C",NA,-9.15769170963861,268.102630257042,0.000105405924934345,0.97275162787166,"logistic",43462,399,43063,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Ulcerative colitis",10,"Digestive","chartreuse4",NA,"51"
255.2,"chr4_56011912_A_C_C",NA,-8.86925432361945,440.971523406524,0.000140647426045422,0.983953240464664,"logistic",43462,88,43374,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Adrenal insufficiency",3,"Endocrine/Metabolic","deeppink",NA,"52"
250.7,"chr4_56011912_A_C_C",NA,2.01824501119126,0.97199109820242,7.52510685994505,0.0378567150488825,"logistic",43462,4935,38527,1,0.000115043026091758,0,"",TRUE,FALSE,FALSE,"Diabetic eye",3,"Endocrine/Metabolic","deeppink",NA,"53"
252.1,"chr4_56011912_A_C_C",NA,-9.5710411460914,407.423032774022,6.97187583829879e-05,0.981258095345128,"logistic",43462,130,43332,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Hyperparathyroidism",3,"Endocrine/Metabolic","deeppink",NA,"54"
253.1,"chr4_56011912_A_C_C",NA,-9.23066252541235,265.317611648539,9.79882949794465e-05,0.972246404766116,"logistic",43462,305,43157,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Hyperprolactinaemia and prolactinoma",3,"Endocrine/Metabolic","deeppink",NA,"55"
253,"chr4_56011912_A_C_C",NA,-9.14533004516249,444.800633887745,0.000106717004479352,0.983596238374998,"logistic",43462,110,43352,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Hypopituitarism",3,"Endocrine/Metabolic","deeppink",NA,"56"
278.1,"chr4_56011912_A_C_C",NA,0.252133093889684,0.672096536911451,1.28676728675177,0.70755325284974,"logistic",43462,9689,33773,1,0.000115043026091758,0,"",FALSE,FALSE,FALSE,"Obesity",3,"Endocrine/Metabolic","deeppink",NA,"57"
