"phenotype","snp","adjustment","beta","SE","OR","p","type","n_total","n_cases","n_controls","HWE_p","allele_freq","n_no_snp","note","p.value","bonferroni","fdr","description","groupnum","group","color","X","order_num"
442.1,"chr12_56582133_C_G_G",NA,-10.4217953526666,349.547197507558,2.97763723630523e-05,0.976214491639232,"logistic",43462,232,43230,0.0248767212697024,0.000149555933919286,0,"",FALSE,FALSE,FALSE,"Aortic aneurysm",8,"Circulatory system","red",NA,"1"
427.2,"chr12_56582133_C_G_G",NA,1.22010994471376,1.14201029038466,3.3875601574798,0.285345585166306,"logistic",43462,680,42782,0.0248767212697024,0.000149555933919286,0,"",FALSE,FALSE,FALSE,"Atrial fibrillation and flutter",8,"Circulatory system","red",NA,"2"
426,"chr12_56582133_C_G_G",NA,1.22842840587948,1.13670495483265,3.41585697491422,0.279833964833407,"logistic",43462,808,42654,0.0248767212697024,0.000149555933919286,0,"",FALSE,FALSE,FALSE,"Cardiac conduction defects",8,"Circulatory system","red",NA,"3"
425,"chr12_56582133_C_G_G",NA,-9.55556135499229,226.69810927043,7.08063866089185e-05,0.966378291266025,"logistic",43462,233,43229,0.0248767212697024,0.000149555933919286,0,"",FALSE,FALSE,FALSE,"Cardiomyopathy",8,"Circulatory system","red",NA,"4"
421,"chr12_56582133_C_G_G",NA,0.206007625371291,0.779018994990176,1.22876257373044,0.79143709243093,"logistic",43462,6519,36943,0.0248767212697024,0.000149555933919286,0,"",FALSE,FALSE,FALSE,"Cardiovascular disease",8,"Circulatory system","red",NA,"5"
411,"chr12_56582133_C_G_G",NA,-0.84959707267451,1.17009526349095,0.427587183804291,0.467782235416031,"logistic",43462,4094,39368,0.0248767212697024,0.000149555933919286,0,"",FALSE,FALSE,FALSE,"Coronary heart disease",8,"Circulatory system","red",NA,"6"
428,"chr12_56582133_C_G_G",NA,0.668434903945787,1.15703740877774,1.95118114374546,0.563458279362116,"logistic",43462,1360,42102,0.0248767212697024,0.000149555933919286,0,"",FALSE,FALSE,FALSE,"Heart failure",8,"Circulatory system","red",NA,"7"
395,"chr12_56582133_C_G_G",NA,0.788698264794658,1.13597382555869,2.20053005359042,0.487498706530585,"logistic",43462,1313,42149,0.0248767212697024,0.000149555933919286,0,"",FALSE,FALSE,FALSE,"Non-rheumatic valvular heart disease",8,"Circulatory system","red",NA,"8"
401,"chr12_56582133_C_G_G",NA,0.574926662559359,0.739613198461883,1.77700020148843,0.436961599662239,"logistic",43462,12224,31238,0.0248767212697024,0.000149555933919286,0,"",FALSE,FALSE,FALSE,"Hypertension",8,"Circulatory system","red",NA,"9"
425.1,"chr12_56582133_C_G_G",NA,-9.41357466829548,369.126235088005,8.16087012841075e-05,0.979654299509047,"logistic",43462,122,43340,0.0248767212697024,0.000149555933919286,0,"",FALSE,FALSE,FALSE,"Hypertrophic cardiomyopathy",8,"Circulatory system","red",NA,"10"
430.2,"chr12_56582133_C_G_G",NA,-9.83721584421956,377.464791836191,5.34258501341868e-05,0.979208460196298,"logistic",43462,123,43339,0.0248767212697024,0.000149555933919286,0,"",FALSE,FALSE,FALSE,"Intracerebral haemorrhage",8,"Circulatory system","red",NA,"11"
433.2,"chr12_56582133_C_G_G",NA,1.40049437132975,1.13342580318204,4.05720523707791,0.216596309806009,"logistic",43462,691,42771,0.0248767212697024,0.000149555933919286,0,"",FALSE,FALSE,FALSE,"Ischemic stroke",8,"Circulatory system","red",NA,"12"
443,"chr12_56582133_C_G_G",NA,-10.7714002642339,228.377076661528,2.09913467594597e-05,0.962381738317781,"logistic",43462,712,42750,0.0248767212697024,0.000149555933919286,0,"",FALSE,FALSE,FALSE,"Peripheral arterial disease",8,"Circulatory system","red",NA,"13"
454.1,"chr12_56582133_C_G_G",NA,0.269829736899445,1.06037067122271,1.30974143111079,0.799134508824648,"logistic",43462,2200,41262,0.0248767212697024,0.000149555933919286,0,"",FALSE,FALSE,FALSE,"Peripheral venous and lymphatic disease",8,"Circulatory system","red",NA,"14"
402,"chr12_56582133_C_G_G",NA,-9.75698830014168,377.637636649684,5.78887032629909e-05,0.979387424555109,"logistic",43462,167,43295,0.0248767212697024,0.000149555933919286,0,"",FALSE,FALSE,FALSE,"Portal hypertension",8,"Circulatory system","red",NA,"15"
415.2,"chr12_56582133_C_G_G",NA,3.76617768514626,0.889585014497408,43.2145690596476,2.29944694023524e-05,"logistic",43462,131,43331,0.0248767212697024,0.000149555933919286,0,"",TRUE,FALSE,TRUE,"Pulmonary hypertension",8,"Circulatory system","red",NA,"16"
394,"chr12_56582133_C_G_G",NA,2.84288923973666,1.10049755184537,17.1652885946015,0.00978669118507372,"logistic",43462,211,43251,0.0248767212697024,0.000149555933919286,0,"",TRUE,FALSE,FALSE,"Rheumatic valve disorder",8,"Circulatory system","red",NA,"17"
