"phenotype","snp","adjustment","beta","SE","OR","p","type","n_total","n_cases","n_controls","HWE_p","allele_freq","n_no_snp","note","p.value","bonferroni","fdr","description","groupnum","group","color","X","order_num"
442.1,"chr3_52199261_G_A_A",NA,-9.32992860744976,325.13831020403,8.87285714289772e-05,0.977107636146441,"logistic",43462,232,43230,0.030616005457333,0.000184068841746813,0,"",FALSE,FALSE,FALSE,"Aortic aneurysm",8,"Circulatory system","red",NA,"1"
427.2,"chr3_52199261_G_A_A",NA,-9.08780306323475,208.836787977824,0.000113036129164447,0.965289976097256,"logistic",43462,680,42782,0.030616005457333,0.000184068841746813,0,"",FALSE,FALSE,FALSE,"Atrial fibrillation and flutter",8,"Circulatory system","red",NA,"2"
426,"chr3_52199261_G_A_A",NA,1.9031146317876,1.05677475424404,6.70675100503372,0.0717232710135296,"logistic",43462,808,42654,0.030616005457333,0.000184068841746813,0,"",FALSE,FALSE,FALSE,"Cardiac conduction defects",8,"Circulatory system","red",NA,"3"
425,"chr3_52199261_G_A_A",NA,-10.0657672863598,347.944437587986,4.25101670320559e-05,0.976921027189501,"logistic",43462,233,43229,0.030616005457333,0.000184068841746813,0,"",FALSE,FALSE,FALSE,"Cardiomyopathy",8,"Circulatory system","red",NA,"4"
421,"chr3_52199261_G_A_A",NA,0.834286562319621,0.680385098207184,2.30317029352671,0.220124330974845,"logistic",43462,6519,36943,0.030616005457333,0.000184068841746813,0,"",FALSE,FALSE,FALSE,"Cardiovascular disease",8,"Circulatory system","red",NA,"5"
411,"chr3_52199261_G_A_A",NA,1.02426629027299,0.815867593829287,2.7850512915214,0.209321976534689,"logistic",43462,4094,39368,0.030616005457333,0.000184068841746813,0,"",FALSE,FALSE,FALSE,"Coronary heart disease",8,"Circulatory system","red",NA,"6"
428,"chr3_52199261_G_A_A",NA,-9.2459473973094,125.781682534847,9.65019447175036e-05,0.941401957440774,"logistic",43462,1360,42102,0.030616005457333,0.000184068841746813,0,"",FALSE,FALSE,FALSE,"Heart failure",8,"Circulatory system","red",NA,"7"
395,"chr3_52199261_G_A_A",NA,-9.34376903576806,126.843769852053,8.75089892345758e-05,0.941278061107856,"logistic",43462,1313,42149,0.030616005457333,0.000184068841746813,0,"",FALSE,FALSE,FALSE,"Non-rheumatic valvular heart disease",8,"Circulatory system","red",NA,"8"
401,"chr3_52199261_G_A_A",NA,1.06274651096245,0.616995803032074,2.89430933521864,0.0849874197038045,"logistic",43462,12224,31238,0.030616005457333,0.000184068841746813,0,"",FALSE,FALSE,FALSE,"Hypertension",8,"Circulatory system","red",NA,"9"
425.1,"chr3_52199261_G_A_A",NA,-9.35502143264421,341.29009881818,8.65298226743755e-05,0.978132115198703,"logistic",43462,122,43340,0.030616005457333,0.000184068841746813,0,"",FALSE,FALSE,FALSE,"Hypertrophic cardiomyopathy",8,"Circulatory system","red",NA,"10"
