"phenotype","snp","adjustment","beta","SE","OR","p","type","n_total","n_cases","n_controls","HWE_p","allele_freq","n_no_snp","note","p.value","bonferroni","fdr","description","groupnum","group","color","X","order_num"
442.1,"chr9_77321510_C_T_T",NA,-9.41799469133209,262.624317680396,8.12487849496506e-05,0.97139312036833,"logistic",43458,232,43226,0.044004554639813,0.00026462331446454,4,"",FALSE,FALSE,FALSE,"Aortic aneurysm",8,"Circulatory system","red",NA,"1"
427.2,"chr9_77321510_C_T_T",NA,-9.32795078323106,173.618420561679,8.89042346046181e-05,0.957152882519819,"logistic",43458,680,42778,0.044004554639813,0.00026462331446454,4,"",FALSE,FALSE,FALSE,"Atrial fibrillation and flutter",8,"Circulatory system","red",NA,"2"
426,"chr9_77321510_C_T_T",NA,-9.94157936690611,175.522453914474,4.81312277033354e-05,0.954832026661439,"logistic",43458,808,42650,0.044004554639813,0.00026462331446454,4,"",FALSE,FALSE,FALSE,"Cardiac conduction defects",8,"Circulatory system","red",NA,"3"
425,"chr9_77321510_C_T_T",NA,-9.97699521709971,289.730730747827,4.64564512197873e-05,0.972529950648692,"logistic",43458,233,43225,0.044004554639813,0.00026462331446454,4,"",FALSE,FALSE,FALSE,"Cardiomyopathy",8,"Circulatory system","red",NA,"4"
421,"chr9_77321510_C_T_T",NA,-0.206627543936753,0.768165447827405,0.813322520485223,0.787938660159814,"logistic",43458,6519,36939,0.044004554639813,0.00026462331446454,4,"",FALSE,FALSE,FALSE,"Cardiovascular disease",8,"Circulatory system","red",NA,"5"
411,"chr9_77321510_C_T_T",NA,0.516226139435498,0.810153434656533,1.67569187456876,0.523997495175327,"logistic",43458,4094,39364,0.044004554639813,0.00026462331446454,4,"",FALSE,FALSE,FALSE,"Coronary heart disease",8,"Circulatory system","red",NA,"6"
428,"chr9_77321510_C_T_T",NA,-10.3480836406719,172.210742782141,3.2054158242044e-05,0.952084231411407,"logistic",43458,1360,42098,0.044004554639813,0.00026462331446454,4,"",FALSE,FALSE,FALSE,"Heart failure",8,"Circulatory system","red",NA,"7"
395,"chr9_77321510_C_T_T",NA,-10.4517033219341,174.037053426425,2.88990070394101e-05,0.95211225069421,"logistic",43458,1313,42145,0.044004554639813,0.00026462331446454,4,"",FALSE,FALSE,FALSE,"Non-rheumatic valvular heart disease",8,"Circulatory system","red",NA,"8"
401,"chr9_77321510_C_T_T",NA,-0.19769396855072,0.572612857099716,0.820620950532822,0.729907246798612,"logistic",43458,12223,31235,0.044004554639813,0.00026462331446454,4,"",FALSE,FALSE,FALSE,"Hypertension",8,"Circulatory system","red",NA,"9"
425.1,"chr9_77321510_C_T_T",NA,-10.3841688922078,465.011663107578,3.09180966863732e-05,0.982183931866979,"logistic",43458,122,43336,0.044004554639813,0.00026462331446454,4,"",FALSE,FALSE,FALSE,"Hypertrophic cardiomyopathy",8,"Circulatory system","red",NA,"10"
