"phenotype","snp","adjustment","beta","SE","OR","p","type","n_total","n_cases","n_controls","HWE_p","allele_freq","n_no_snp","note","p.value","bonferroni","fdr","description","groupnum","group","color","X","order_num"
442.1,"VNN2.M3",NA,0.860442312139344,0.349873198434465,2.36420617956634,0.0139209173409116,"logistic",43462,232,43230,0.405002381090497,0.00953706686300677,0,"",TRUE,FALSE,FALSE,"Aortic aneurysm",8,"Circulatory system","red",NA,"1"
427.2,"VNN2.M3",NA,0.260923824806539,0.280455518910748,1.29812877645661,0.352186146017566,"logistic",43462,680,42782,0.405002381090497,0.00953706686300677,0,"",FALSE,FALSE,FALSE,"Atrial fibrillation and flutter",8,"Circulatory system","red",NA,"2"
426,"VNN2.M3",NA,0.481801717123746,0.229418854932245,1.61898873573052,0.0357203597276013,"logistic",43462,808,42654,0.405002381090497,0.00953706686300677,0,"",TRUE,FALSE,FALSE,"Cardiac conduction defects",8,"Circulatory system","red",NA,"3"
425,"VNN2.M3",NA,0.208896311132023,0.45424438290802,1.23231721432853,0.645604878124384,"logistic",43462,233,43229,0.405002381090497,0.00953706686300677,0,"",FALSE,FALSE,FALSE,"Cardiomyopathy",8,"Circulatory system","red",NA,"4"
421,"VNN2.M3",NA,-0.00720614809781161,0.112564841796699,0.992819753932093,0.948956091948804,"logistic",43462,6519,36943,0.405002381090497,0.00953706686300677,0,"",FALSE,FALSE,FALSE,"Cardiovascular disease",8,"Circulatory system","red",NA,"5"
411,"VNN2.M3",NA,-0.0146948710351171,0.140639495916949,0.985412571652928,0.91678360638759,"logistic",43462,4094,39368,0.405002381090497,0.00953706686300677,0,"",FALSE,FALSE,FALSE,"Coronary heart disease",8,"Circulatory system","red",NA,"6"
428,"VNN2.M3",NA,-0.321919429775818,0.254826891065666,0.724756581777836,0.20648615365679,"logistic",43462,1360,42102,0.405002381090497,0.00953706686300677,0,"",FALSE,FALSE,FALSE,"Heart failure",8,"Circulatory system","red",NA,"7"
395,"VNN2.M3",NA,0.266218809652862,0.201910045048594,1.30502057854831,0.187335637036445,"logistic",43462,1313,42149,0.405002381090497,0.00953706686300677,0,"",FALSE,FALSE,FALSE,"Non-rheumatic valvular heart disease",8,"Circulatory system","red",NA,"8"
401,"VNN2.M3",NA,-0.105514878764545,0.0964989036306291,0.899861083925988,0.274204672182107,"logistic",43462,12224,31238,0.405002381090497,0.00953706686300677,0,"",FALSE,FALSE,FALSE,"Hypertension",8,"Circulatory system","red",NA,"9"
425.1,"VNN2.M3",NA,-0.805312279027287,1.00536476761961,0.446948332173873,0.423122950769593,"logistic",43462,122,43340,0.405002381090497,0.00953706686300677,0,"",FALSE,FALSE,FALSE,"Hypertrophic cardiomyopathy",8,"Circulatory system","red",NA,"10"
430.2,"VNN2.M3",NA,0.340322731511122,0.584789117509433,1.40540108459701,0.560594941192119,"logistic",43462,123,43339,0.405002381090497,0.00953706686300677,0,"",FALSE,FALSE,FALSE,"Intracerebral haemorrhage",8,"Circulatory system","red",NA,"11"
433.2,"VNN2.M3",NA,0.0556854407275238,0.298278292458749,1.0572650588965,0.851904048541104,"logistic",43462,691,42771,0.405002381090497,0.00953706686300677,0,"",FALSE,FALSE,FALSE,"Ischemic stroke",8,"Circulatory system","red",NA,"12"
