"phenotype","snp","adjustment","beta","SE","OR","p","type","n_total","n_cases","n_controls","HWE_p","allele_freq","n_no_snp","note","p.value","bonferroni","fdr","description","groupnum","group","color","X","order_num"
442.1,"chr18_46592017_G_A_A",NA,-10.2393207583671,259.698878543161,3.57371155362103e-05,0.968549422423836,"logistic",43462,232,43230,0.0459141428170726,0.00027610326262022,0,"",FALSE,FALSE,FALSE,"Aortic aneurysm",8,"Circulatory system","red",NA,"1"
427.2,"chr18_46592017_G_A_A",NA,1.12042847806278,1.07296969311299,3.0661677074685,0.29637841454472,"logistic",43462,680,42782,0.0459141428170726,0.00027610326262022,0,"",FALSE,FALSE,FALSE,"Atrial fibrillation and flutter",8,"Circulatory system","red",NA,"2"
426,"chr18_46592017_G_A_A",NA,1.59970700417997,0.787282151688728,4.95158141917789,0.0421601279958292,"logistic",43462,808,42654,0.0459141428170726,0.00027610326262022,0,"",TRUE,FALSE,FALSE,"Cardiac conduction defects",8,"Circulatory system","red",NA,"3"
425,"chr18_46592017_G_A_A",NA,2.00190760002449,1.04974692036474,7.40316491523667,0.0565156258604346,"logistic",43462,233,43229,0.0459141428170726,0.00027610326262022,0,"",FALSE,FALSE,FALSE,"Cardiomyopathy",8,"Circulatory system","red",NA,"4"
421,"chr18_46592017_G_A_A",NA,0.657107853480235,0.543268776923287,1.92920471548673,0.226453660407492,"logistic",43462,6519,36943,0.0459141428170726,0.00027610326262022,0,"",FALSE,FALSE,FALSE,"Cardiovascular disease",8,"Circulatory system","red",NA,"5"
411,"chr18_46592017_G_A_A",NA,1.03128209353295,0.616435323336395,2.80465936622062,0.0943318317268002,"logistic",43462,4094,39368,0.0459141428170726,0.00027610326262022,0,"",FALSE,FALSE,FALSE,"Coronary heart disease",8,"Circulatory system","red",NA,"6"
428,"chr18_46592017_G_A_A",NA,1.02210138232048,0.803840546590795,2.77902843365101,0.203542810048257,"logistic",43462,1360,42102,0.0459141428170726,0.00027610326262022,0,"",FALSE,FALSE,FALSE,"Heart failure",8,"Circulatory system","red",NA,"7"
395,"chr18_46592017_G_A_A",NA,1.57699754611549,0.684377049708612,4.84040089147461,0.0212068327110762,"logistic",43462,1313,42149,0.0459141428170726,0.00027610326262022,0,"",TRUE,FALSE,FALSE,"Non-rheumatic valvular heart disease",8,"Circulatory system","red",NA,"8"
401,"chr18_46592017_G_A_A",NA,-0.184753521205778,0.56013125679331,0.831309158681495,0.741521094283458,"logistic",43462,12224,31238,0.0459141428170726,0.00027610326262022,0,"",FALSE,FALSE,FALSE,"Hypertension",8,"Circulatory system","red",NA,"9"
425.1,"chr18_46592017_G_A_A",NA,-10.81741621871,449.405905582798,2.00472971515047e-05,0.980796389412258,"logistic",43462,122,43340,0.0459141428170726,0.00027610326262022,0,"",FALSE,FALSE,FALSE,"Hypertrophic cardiomyopathy",8,"Circulatory system","red",NA,"10"
