"phenotype","snp","adjustment","beta","SE","OR","p","type","n_total","n_cases","n_controls","HWE_p","allele_freq","n_no_snp","note","p.value","bonferroni","fdr","description","groupnum","group","color","X","order_num"
442.1,"chr12_52286479_G_A_A",NA,-10.182267413799,357.878960463862,3.78353232643321e-05,0.977301884451362,"logistic",43462,232,43230,0.00956841026842883,5.75215130458792e-05,0,"",FALSE,FALSE,FALSE,"Aortic aneurysm",8,"Circulatory system","red",NA,"1"
427.2,"chr12_52286479_G_A_A",NA,-10.6762062655019,218.045948816515,2.30877989143428e-05,0.960948700139063,"logistic",43462,680,42782,0.00956841026842883,5.75215130458792e-05,0,"",FALSE,FALSE,FALSE,"Atrial fibrillation and flutter",8,"Circulatory system","red",NA,"2"
426,"chr12_52286479_G_A_A",NA,-10.4278970768361,225.009466054718,2.95952383290643e-05,0.963035863234315,"logistic",43462,808,42654,0.00956841026842883,5.75215130458792e-05,0,"",FALSE,FALSE,FALSE,"Cardiac conduction defects",8,"Circulatory system","red",NA,"3"
425,"chr12_52286479_G_A_A",NA,-8.82414703111458,230.63988930847,0.000147136911908935,0.969480849940103,"logistic",43462,233,43229,0.00956841026842883,5.75215130458792e-05,0,"",FALSE,FALSE,FALSE,"Cardiomyopathy",8,"Circulatory system","red",NA,"4"
421,"chr12_52286479_G_A_A",NA,1.6799475401817,1.14929699061029,5.3652745024136,0.143818635780493,"logistic",43462,6519,36943,0.00956841026842883,5.75215130458792e-05,0,"",FALSE,FALSE,FALSE,"Cardiovascular disease",8,"Circulatory system","red",NA,"5"
411,"chr12_52286479_G_A_A",NA,1.19328404523475,1.14654657841994,3.29789387568651,0.297985236763589,"logistic",43462,4094,39368,0.00956841026842883,5.75215130458792e-05,0,"",FALSE,FALSE,FALSE,"Coronary heart disease",8,"Circulatory system","red",NA,"6"
428,"chr12_52286479_G_A_A",NA,-10.1029500875789,133.20507168044,4.09585455220559e-05,0.939542346138611,"logistic",43462,1360,42102,0.00956841026842883,5.75215130458792e-05,0,"",FALSE,FALSE,FALSE,"Heart failure",8,"Circulatory system","red",NA,"7"
395,"chr12_52286479_G_A_A",NA,1.19654816576535,1.22335590040738,3.30867618660178,0.328031433045685,"logistic",43462,1313,42149,0.00956841026842883,5.75215130458792e-05,0,"",FALSE,FALSE,FALSE,"Non-rheumatic valvular heart disease",8,"Circulatory system","red",NA,"8"
401,"chr12_52286479_G_A_A",NA,0.603456840770292,1.2849881914827,1.828428474434,0.638626151409649,"logistic",43462,12224,31238,0.00956841026842883,5.75215130458792e-05,0,"",FALSE,FALSE,FALSE,"Hypertension",8,"Circulatory system","red",NA,"9"
425.1,"chr12_52286479_G_A_A",NA,-9.2218231659016,375.743071418043,9.88582881732377e-05,0.980419567860549,"logistic",43462,122,43340,0.00956841026842883,5.75215130458792e-05,0,"",FALSE,FALSE,FALSE,"Hypertrophic cardiomyopathy",8,"Circulatory system","red",NA,"10"
