"phenotype","snp","adjustment","beta","SE","OR","p","type","n_total","n_cases","n_controls","HWE_p","allele_freq","n_no_snp","note","p.value","bonferroni","fdr","description","groupnum","group","color","X","order_num"
442.1,"chr1_208103210_G_A_A",NA,-10.0022415691964,258.098261910371,4.52982766522168e-05,0.96908682413233,"logistic",43459,232,43227,0.0459157266536395,0.00027612232218873,3,"",FALSE,FALSE,FALSE,"Aortic aneurysm",8,"Circulatory system","red",NA,"1"
427.2,"chr1_208103210_G_A_A",NA,-9.87981964523563,162.955988599539,5.11975107514922e-05,0.951654867886601,"logistic",43459,680,42779,0.0459157266536395,0.00027612232218873,3,"",FALSE,FALSE,FALSE,"Atrial fibrillation and flutter",8,"Circulatory system","red",NA,"2"
426,"chr1_208103210_G_A_A",NA,0.963458264746031,1.09265682795033,2.62074404669923,0.377908002725045,"logistic",43459,807,42652,0.0459157266536395,0.00027612232218873,3,"",FALSE,FALSE,FALSE,"Cardiac conduction defects",8,"Circulatory system","red",NA,"3"
425,"chr1_208103210_G_A_A",NA,-10.2948860200654,278.322729791524,3.38055347099573e-05,0.970493757652636,"logistic",43459,233,43226,0.0459157266536395,0.00027612232218873,3,"",FALSE,FALSE,FALSE,"Cardiomyopathy",8,"Circulatory system","red",NA,"4"
421,"chr1_208103210_G_A_A",NA,-0.0859610051937986,0.689875223178673,0.917630013327023,0.900837299228449,"logistic",43459,6518,36941,0.0459157266536395,0.00027612232218873,3,"",FALSE,FALSE,FALSE,"Cardiovascular disease",8,"Circulatory system","red",NA,"5"
411,"chr1_208103210_G_A_A",NA,-0.0097916503909236,0.842606329978397,0.990256131735302,0.990728255222398,"logistic",43459,4094,39365,0.0459157266536395,0.00027612232218873,3,"",FALSE,FALSE,FALSE,"Coronary heart disease",8,"Circulatory system","red",NA,"6"
428,"chr1_208103210_G_A_A",NA,0.491228167673694,1.10854875261964,1.63432220956362,0.657673691111893,"logistic",43459,1360,42099,0.0459157266536395,0.00027612232218873,3,"",FALSE,FALSE,FALSE,"Heart failure",8,"Circulatory system","red",NA,"7"
395,"chr1_208103210_G_A_A",NA,0.451876146616867,1.09920769996002,1.57125733098966,0.6810046390439,"logistic",43459,1313,42146,0.0459157266536395,0.00027612232218873,3,"",FALSE,FALSE,FALSE,"Non-rheumatic valvular heart disease",8,"Circulatory system","red",NA,"8"
401,"chr1_208103210_G_A_A",NA,0.683349594284725,0.501567778808636,1.98050050741385,0.173063098396145,"logistic",43459,12224,31235,0.0459157266536395,0.00027612232218873,3,"",FALSE,FALSE,FALSE,"Hypertension",8,"Circulatory system","red",NA,"9"
425.1,"chr1_208103210_G_A_A",NA,-10.7884888272649,445.648732249475,2.06356823590387e-05,0.980686295427242,"logistic",43459,122,43337,0.0459157266536395,0.00027612232218873,3,"",FALSE,FALSE,FALSE,"Hypertrophic cardiomyopathy",8,"Circulatory system","red",NA,"10"
430.2,"chr1_208103210_G_A_A",NA,2.73371278802599,1.09202056387215,15.3899205905012,0.0123022826769589,"logistic",43459,123,43336,0.0459157266536395,0.00027612232218873,3,"",TRUE,FALSE,FALSE,"Intracerebral haemorrhage",8,"Circulatory system","red",NA,"11"
433.2,"chr1_208103210_G_A_A",NA,-10.2627360391128,162.289871964651,3.49100418129383e-05,0.949577726023479,"logistic",43459,691,42768,0.0459157266536395,0.00027612232218873,3,"",FALSE,FALSE,FALSE,"Ischemic stroke",8,"Circulatory system","red",NA,"12"
443,"chr1_208103210_G_A_A",NA,-10.2451707381385,167.769048494967,3.5528664445042e-05,0.951305763617148,"logistic",43459,712,42747,0.0459157266536395,0.00027612232218873,3,"",FALSE,FALSE,FALSE,"Peripheral arterial disease",8,"Circulatory system","red",NA,"13"
454.1,"chr1_208103210_G_A_A",NA,-0.055734535409101,1.03257283818373,0.945790176369989,0.956953989375974,"logistic",43459,2200,41259,0.0459157266536395,0.00027612232218873,3,"",FALSE,FALSE,FALSE,"Peripheral venous and lymphatic disease",8,"Circulatory system","red",NA,"14"
402,"chr1_208103210_G_A_A",NA,-9.69832126585072,276.191100540844,6.13864601504868e-05,0.971988413618111,"logistic",43459,167,43292,0.0459157266536395,0.00027612232218873,3,"",FALSE,FALSE,FALSE,"Portal hypertension",8,"Circulatory system","red",NA,"15"
415.2,"chr1_208103210_G_A_A",NA,-10.0548031835625,459.939301682682,4.29788173436661e-05,0.982558713231715,"logistic",43459,131,43328,0.0459157266536395,0.00027612232218873,3,"",FALSE,FALSE,FALSE,"Pulmonary hypertension",8,"Circulatory system","red",NA,"16"
394,"chr1_208103210_G_A_A",NA,2.26424877306666,1.05171125018466,9.62389215785484,0.0313250718819371,"logistic",43459,211,43248,0.0459157266536395,0.00027612232218873,3,"",TRUE,FALSE,FALSE,"Rheumatic valve disorder",8,"Circulatory system","red",NA,"17"
430.1,"chr1_208103210_G_A_A",NA,-10.4537364477592,482.233952813396,2.88403114098956e-05,0.982705030102037,"logistic",43459,109,43350,0.0459157266536395,0.00027612232218873,3,"",FALSE,FALSE,FALSE,"Subarachnoid haemorrhage",8,"Circulatory system","red",NA,"18"
430.3,"chr1_208103210_G_A_A",NA,2.9488012292514,1.09723574613138,19.083063792412,0.00719929997252485,"logistic",43459,121,43338,0.0459157266536395,0.00027612232218873,3,"",TRUE,FALSE,FALSE,"Subdural haematoma",8,"Circulatory system","red",NA,"19"
427.11,"chr1_208103210_G_A_A",NA,-10.1903401826958,286.777977437746,3.75311169890437e-05,0.971654014560188,"logistic",43459,276,43183,0.0459157266536395,0.00027612232218873,3,"",FALSE,FALSE,FALSE,"Supraventricular tachycardia",8,"Circulatory system","red",NA,"20"
452,"chr1_208103210_G_A_A",NA,-10.3765723581363,177.15912147936,3.11538614249338e-05,0.95329297585079,"logistic",43459,843,42616,0.0459157266536395,0.00027612232218873,3,"",FALSE,FALSE,FALSE,"Venous thromboembolism",8,"Circulatory system","red",NA,"21"
747,"chr1_208103210_G_A_A",NA,-9.96751071294681,177.179188453715,4.68991637600648e-05,0.955137338368956,"logistic",43459,442,43017,0.0459157266536395,0.00027612232218873,3,"",FALSE,FALSE,FALSE,"Congenital cardiac disease",15,"Congenital anomalies","mediumspringgreen",NA,"22"
751.21,"chr1_208103210_G_A_A",NA,-9.91600945345293,484.897941621667,4.93778085935743e-05,0.983684650392663,"logistic",43459,71,43388,0.0459157266536395,0.00027612232218873,3,"",FALSE,FALSE,FALSE,"Cystic renal disease",15,"Congenital anomalies","mediumspringgreen",NA,"23"
704.1,"chr1_208103210_G_A_A",NA,-10.5884759963468,179.023851409692,2.520480274853e-05,0.952836125781715,"logistic",43459,703,42756,0.0459157266536395,0.00027612232218873,3,"",FALSE,FALSE,FALSE,"Alopecia",13,"Dermatologic","firebrick",NA,"24"
707,"chr1_208103210_G_A_A",NA,-10.3228243713826,173.920679426769,3.28741352701258e-05,0.952670442529683,"logistic",43459,912,42547,0.0459157266536395,0.00027612232218873,3,"",FALSE,FALSE,FALSE,"Chronic ulcer of skin",13,"Dermatologic","firebrick",NA,"25"
685,"chr1_208103210_G_A_A",NA,-0.0894371790823437,0.4524166234257,0.914445709638554,0.843289452939886,"logistic",43459,12419,31040,0.0459157266536395,0.00027612232218873,3,"",FALSE,FALSE,FALSE,"Dermatitis",13,"Dermatologic","firebrick",NA,"26"
705.3,"chr1_208103210_G_A_A",NA,-10.199036684041,295.12666546033,3.72061426974684e-05,0.972432059205716,"logistic",43459,219,43240,0.0459157266536395,0.00027612232218873,3,"",FALSE,FALSE,FALSE,"Hidradenitis suppurativa",13,"Dermatologic","firebrick",NA,"27"
695.7,"chr1_208103210_G_A_A",NA,1.13587258840379,1.03116406274171,3.11388950164556,0.270659964718679,"logistic",43459,658,42801,0.0459157266536395,0.00027612232218873,3,"",FALSE,FALSE,FALSE,"Lichen planus",13,"Dermatologic","firebrick",NA,"28"
696.4,"chr1_208103210_G_A_A",NA,0.125900580131098,1.02409339537734,1.13416940370417,0.902155740854311,"logistic",43459,1493,41966,0.0459157266536395,0.00027612232218873,3,"",FALSE,FALSE,FALSE,"Psoriasis",13,"Dermatologic","firebrick",NA,"29"
695.3,"chr1_208103210_G_A_A",NA,-10.106273509496,176.171491017258,4.0822648940098e-05,0.954253557124539,"logistic",43459,607,42852,0.0459157266536395,0.00027612232218873,3,"",FALSE,FALSE,FALSE,"Rosacea",13,"Dermatologic","firebrick",NA,"30"
690.1,"chr1_208103210_G_A_A",NA,-11.0557547302003,108.759683311206,1.57959855362348e-05,0.919032060899065,"logistic",43459,2953,40506,0.0459157266536395,0.00027612232218873,3,"",FALSE,FALSE,FALSE,"Seborrheic dermatitis",13,"Dermatologic","firebrick",NA,"31"
686,"chr1_208103210_G_A_A",NA,0.0918023629884721,0.743441040655738,1.09614816122464,0.901724600185009,"logistic",43459,3119,40340,0.0459157266536395,0.00027612232218873,3,"",FALSE,FALSE,FALSE,"Urticaria",13,"Dermatologic","firebrick",NA,"32"
694.1,"chr1_208103210_G_A_A",NA,-10.3904046593785,179.762939251405,3.07258985084192e-05,0.953907465066093,"logistic",43459,564,42895,0.0459157266536395,0.00027612232218873,3,"",FALSE,FALSE,FALSE,"Vitiligo",13,"Dermatologic","firebrick",NA,"33"
530.13,"chr1_208103210_G_A_A",NA,-10.1694676800278,459.515316437891,3.83227179360144e-05,0.982343572307429,"logistic",43459,106,43353,0.0459157266536395,0.00027612232218873,3,"",FALSE,FALSE,FALSE,"Barretts oesophagus",10,"Digestive","chartreuse4",NA,"34"
