"phenotype","snp","adjustment","beta","SE","OR","p","type","n_total","n_cases","n_controls","HWE_p","allele_freq","n_no_snp","note","p.value","bonferroni","fdr","description","groupnum","group","color","X","order_num"
442.1,"chr2_110123892_C_T_T",NA,-8.76337850926722,250.720150666757,0.000156355466840991,0.972117355011962,"logistic",43461,232,43229,0.0172232044144879,0.00010354110581901,1,"",FALSE,FALSE,FALSE,"Aortic aneurysm",8,"Circulatory system","red",NA,"1"
427.2,"chr2_110123892_C_T_T",NA,-8.43670371586344,163.217683581814,0.000216763488000561,0.958775795009054,"logistic",43461,680,42781,0.0172232044144879,0.00010354110581901,1,"",FALSE,FALSE,FALSE,"Atrial fibrillation and flutter",8,"Circulatory system","red",NA,"2"
426,"chr2_110123892_C_T_T",NA,-9.05554836039566,168.174020655417,0.000116741512702552,0.957057622869593,"logistic",43461,808,42653,0.0172232044144879,0.00010354110581901,1,"",FALSE,FALSE,FALSE,"Cardiac conduction defects",8,"Circulatory system","red",NA,"3"
425,"chr2_110123892_C_T_T",NA,-9.18456244577931,280.469843883869,0.000102611305034175,0.973876296567433,"logistic",43461,233,43228,0.0172232044144879,0.00010354110581901,1,"",FALSE,FALSE,FALSE,"Cardiomyopathy",8,"Circulatory system","red",NA,"4"
421,"chr2_110123892_C_T_T",NA,-10.4975192353771,99.3738656984128,2.76048456015588e-05,0.91587066916155,"logistic",43461,6518,36943,0.0172232044144879,0.00010354110581901,1,"",FALSE,FALSE,FALSE,"Cardiovascular disease",8,"Circulatory system","red",NA,"5"
411,"chr2_110123892_C_T_T",NA,-9.93826451960832,93.7647520960318,4.82910401039418e-05,0.915589114848762,"logistic",43461,4094,39367,0.0172232044144879,0.00010354110581901,1,"",FALSE,FALSE,FALSE,"Coronary heart disease",8,"Circulatory system","red",NA,"6"
428,"chr2_110123892_C_T_T",NA,-9.55521671063099,163.159400523109,7.08307938364723e-05,0.953299631433112,"logistic",43461,1360,42101,0.0172232044144879,0.00010354110581901,1,"",FALSE,FALSE,FALSE,"Heart failure",8,"Circulatory system","red",NA,"7"
395,"chr2_110123892_C_T_T",NA,-9.51720418831833,165.90248763301,7.35750791318982e-05,0.954253444393537,"logistic",43461,1313,42148,0.0172232044144879,0.00010354110581901,1,"",FALSE,FALSE,FALSE,"Non-rheumatic valvular heart disease",8,"Circulatory system","red",NA,"8"
401,"chr2_110123892_C_T_T",NA,-0.884593810001795,1.23711599269764,0.412881847699884,0.47458113514575,"logistic",43461,12223,31238,0.0172232044144879,0.00010354110581901,1,"",FALSE,FALSE,FALSE,"Hypertension",8,"Circulatory system","red",NA,"9"
425.1,"chr2_110123892_C_T_T",NA,-9.46333656797106,446.630852946293,7.76470835517157e-05,0.983095468750064,"logistic",43461,122,43339,0.0172232044144879,0.00010354110581901,1,"",FALSE,FALSE,FALSE,"Hypertrophic cardiomyopathy",8,"Circulatory system","red",NA,"10"
430.2,"chr2_110123892_C_T_T",NA,4.10416965794663,1.14874476627518,60.5924112264049,0.000353261610978376,"logistic",43461,123,43338,0.0172232044144879,0.00010354110581901,1,"",TRUE,FALSE,TRUE,"Intracerebral haemorrhage",8,"Circulatory system","red",NA,"11"
433.2,"chr2_110123892_C_T_T",NA,-8.85320302014305,163.015991430628,0.000142923216403058,0.956689137808791,"logistic",43461,691,42770,0.0172232044144879,0.00010354110581901,1,"",FALSE,FALSE,FALSE,"Ischemic stroke",8,"Circulatory system","red",NA,"12"
443,"chr2_110123892_C_T_T",NA,-9.00807824182287,168.392590492788,0.000122416885762769,0.957337908909747,"logistic",43461,712,42749,0.0172232044144879,0.00010354110581901,1,"",FALSE,FALSE,FALSE,"Peripheral arterial disease",8,"Circulatory system","red",NA,"13"
454.1,"chr2_110123892_C_T_T",NA,-9.07595803005388,105.387486372835,0.000114383007023754,0.931371117738598,"logistic",43461,2200,41261,0.0172232044144879,0.00010354110581901,1,"",FALSE,FALSE,FALSE,"Peripheral venous and lymphatic disease",8,"Circulatory system","red",NA,"14"
402,"chr2_110123892_C_T_T",NA,-8.41081470481044,274.81643589213,0.000222448553168057,0.975584387197212,"logistic",43461,167,43294,0.0172232044144879,0.00010354110581901,1,"",FALSE,FALSE,FALSE,"Portal hypertension",8,"Circulatory system","red",NA,"15"
