"phenotype","snp","adjustment","beta","SE","OR","p","type","n_total","n_cases","n_controls","HWE_p","allele_freq","n_no_snp","note","p.value","bonferroni","fdr","description","groupnum","group","color","X","order_num"
442.1,"NF1.M1",NA,-9.84767768393691,334.189256697685,5.28698310161189e-05,0.976491844495352,"logistic",43462,232,43230,0.0210500179355821,0.000126547328700934,0,"",FALSE,FALSE,FALSE,"Aortic aneurysm",8,"Circulatory system","red",NA,"1"
427.2,"NF1.M1",NA,-10.1310518477685,216.609409140324,3.98235605274804e-05,0.962695693907813,"logistic",43462,680,42782,0.0210500179355821,0.000126547328700934,0,"",FALSE,FALSE,FALSE,"Atrial fibrillation and flutter",8,"Circulatory system","red",NA,"2"
426,"NF1.M1",NA,-10.1470895377156,225.413012659221,3.91899768009817e-05,0.964094918669452,"logistic",43462,808,42654,0.0210500179355821,0.000126547328700934,0,"",FALSE,FALSE,FALSE,"Cardiac conduction defects",8,"Circulatory system","red",NA,"3"
425,"NF1.M1",NA,-8.74004255457481,234.522733363718,0.000160047077029314,0.970271832316405,"logistic",43462,233,43229,0.0210500179355821,0.000126547328700934,0,"",FALSE,FALSE,FALSE,"Cardiomyopathy",8,"Circulatory system","red",NA,"4"
421,"NF1.M1",NA,1.95296506089508,0.839077242648147,7.04955899449375,0.0199378593878133,"logistic",43462,6519,36943,0.0210500179355821,0.000126547328700934,0,"",TRUE,FALSE,FALSE,"Cardiovascular disease",8,"Circulatory system","red",NA,"5"
411,"NF1.M1",NA,2.46024482017581,1.13704931779516,11.7076774648036,0.0304866238091354,"logistic",43462,4094,39368,0.0210500179355821,0.000126547328700934,0,"",TRUE,FALSE,FALSE,"Coronary heart disease",8,"Circulatory system","red",NA,"6"
428,"NF1.M1",NA,-9.84669828109504,130.320604148114,5.29216372443078e-05,0.93977115452972,"logistic",43462,1360,42102,0.0210500179355821,0.000126547328700934,0,"",FALSE,FALSE,FALSE,"Heart failure",8,"Circulatory system","red",NA,"7"
395,"NF1.M1",NA,-9.68958866403698,133.403975478308,6.19248711064588e-05,0.942097821590654,"logistic",43462,1313,42149,0.0210500179355821,0.000126547328700934,0,"",FALSE,FALSE,FALSE,"Non-rheumatic valvular heart disease",8,"Circulatory system","red",NA,"8"
401,"NF1.M1",NA,0.338826784163195,1.05704432458773,1.40330025033224,0.748557724931821,"logistic",43462,12224,31238,0.0210500179355821,0.000126547328700934,0,"",FALSE,FALSE,FALSE,"Hypertension",8,"Circulatory system","red",NA,"9"
425.1,"NF1.M1",NA,-8.9276359677309,370.708914276745,0.000132671293313868,0.980786719326234,"logistic",43462,122,43340,0.0210500179355821,0.000126547328700934,0,"",FALSE,FALSE,FALSE,"Hypertrophic cardiomyopathy",8,"Circulatory system","red",NA,"10"
