"phenotype","snp","adjustment","beta","SE","OR","p","type","n_total","n_cases","n_controls","HWE_p","allele_freq","n_no_snp","note","p.value","bonferroni","fdr","description","groupnum","group","color","X","order_num"
442.1,"chr21_36070336_G_C_C",NA,-9.40899072924127,310.994030691157,8.19836493099875e-05,0.97586402770986,"logistic",43461,232,43229,0.00956852035560266,5.75228365661167e-05,1,"",FALSE,FALSE,FALSE,"Aortic aneurysm",8,"Circulatory system","red",NA,"1"
427.2,"chr21_36070336_G_C_C",NA,2.8804348831043,1.7529939688598,17.8220219908249,0.100351566477412,"logistic",43461,680,42781,0.00956852035560266,5.75228365661167e-05,1,"",FALSE,FALSE,FALSE,"Atrial fibrillation and flutter",8,"Circulatory system","red",NA,"2"
426,"chr21_36070336_G_C_C",NA,-10.3769206398539,194.361630678879,3.11430129938332e-05,0.957421364632354,"logistic",43461,808,42653,0.00956852035560266,5.75228365661167e-05,1,"",FALSE,FALSE,FALSE,"Cardiac conduction defects",8,"Circulatory system","red",NA,"3"
425,"chr21_36070336_G_C_C",NA,-9.71524724236837,333.157238494587,6.03561782281816e-05,0.976736068160653,"logistic",43461,233,43228,0.00956852035560266,5.75228365661167e-05,1,"",FALSE,FALSE,FALSE,"Cardiomyopathy",8,"Circulatory system","red",NA,"4"
421,"chr21_36070336_G_C_C",NA,2.18117176012665,1.36039232070478,8.85667808312144,0.10885955529022,"logistic",43461,6519,36942,0.00956852035560266,5.75228365661167e-05,1,"",FALSE,FALSE,FALSE,"Cardiovascular disease",8,"Circulatory system","red",NA,"5"
411,"chr21_36070336_G_C_C",NA,3.45449181572459,1.52834954004762,31.6422045249842,0.023804125304323,"logistic",43461,4094,39367,0.00956852035560266,5.75228365661167e-05,1,"",TRUE,FALSE,FALSE,"Coronary heart disease",8,"Circulatory system","red",NA,"6"
428,"chr21_36070336_G_C_C",NA,-10.9991354800911,187.088111134235,1.67161459862708e-05,0.953118413800642,"logistic",43461,1360,42101,0.00956852035560266,5.75228365661167e-05,1,"",FALSE,FALSE,FALSE,"Heart failure",8,"Circulatory system","red",NA,"7"
395,"chr21_36070336_G_C_C",NA,-9.91025577322512,115.56981980518,4.96627316064975e-05,0.931664165596071,"logistic",43461,1313,42148,0.00956852035560266,5.75228365661167e-05,1,"",FALSE,FALSE,FALSE,"Non-rheumatic valvular heart disease",8,"Circulatory system","red",NA,"8"
401,"chr21_36070336_G_C_C",NA,0.892071661822032,1.47121888991999,2.44017964555419,0.544283225888198,"logistic",43461,12223,31238,0.00956852035560266,5.75228365661167e-05,1,"",FALSE,FALSE,FALSE,"Hypertension",8,"Circulatory system","red",NA,"9"
425.1,"chr21_36070336_G_C_C",NA,-8.94114252997378,328.501297356696,0.000130891407361305,0.978285873137641,"logistic",43461,122,43339,0.00956852035560266,5.75228365661167e-05,1,"",FALSE,FALSE,FALSE,"Hypertrophic cardiomyopathy",8,"Circulatory system","red",NA,"10"
430.2,"chr21_36070336_G_C_C",NA,-9.28239119035372,332.643428670212,9.30483608942361e-05,0.977737977367643,"logistic",43461,123,43338,0.00956852035560266,5.75228365661167e-05,1,"",FALSE,FALSE,FALSE,"Intracerebral haemorrhage",8,"Circulatory system","red",NA,"11"
433.2,"chr21_36070336_G_C_C",NA,-9.99331869072831,193.635560739265,4.57042763187094e-05,0.958840325971583,"logistic",43461,691,42770,0.00956852035560266,5.75228365661167e-05,1,"",FALSE,FALSE,FALSE,"Ischemic stroke",8,"Circulatory system","red",NA,"12"
443,"chr21_36070336_G_C_C",NA,-10.0562998487246,198.421473529941,4.29145405574501e-05,0.959579310779911,"logistic",43461,712,42749,0.00956852035560266,5.75228365661167e-05,1,"",FALSE,FALSE,FALSE,"Peripheral arterial disease",8,"Circulatory system","red",NA,"13"
454.1,"chr21_36070336_G_C_C",NA,-9.38441184947902,131.521668425984,8.40236837481049e-05,0.943117140077353,"logistic",43461,2200,41261,0.00956852035560266,5.75228365661167e-05,1,"",FALSE,FALSE,FALSE,"Peripheral venous and lymphatic disease",8,"Circulatory system","red",NA,"14"
402,"chr21_36070336_G_C_C",NA,-9.14267007142735,334.022451862251,0.000107001246779291,0.978163490251333,"logistic",43461,167,43294,0.00956852035560266,5.75228365661167e-05,1,"",FALSE,FALSE,FALSE,"Portal hypertension",8,"Circulatory system","red",NA,"15"
415.2,"chr21_36070336_G_C_C",NA,-8.73934675827026,339.530353396833,0.000160158475945048,0.979465105561073,"logistic",43461,131,43330,0.00956852035560266,5.75228365661167e-05,1,"",FALSE,FALSE,FALSE,"Pulmonary hypertension",8,"Circulatory system","red",NA,"16"
394,"chr21_36070336_G_C_C",NA,-9.61150870304791,343.194767114956,6.69537347612331e-05,0.9776573748847,"logistic",43461,211,43250,0.00956852035560266,5.75228365661167e-05,1,"",FALSE,FALSE,FALSE,"Rheumatic valve disorder",8,"Circulatory system","red",NA,"17"
430.1,"chr21_36070336_G_C_C",NA,-8.90257248671563,372.536050829049,0.000136038518683421,0.980934599216244,"logistic",43461,109,43352,0.00956852035560266,5.75228365661167e-05,1,"",FALSE,FALSE,FALSE,"Subarachnoid haemorrhage",8,"Circulatory system","red",NA,"18"
430.3,"chr21_36070336_G_C_C",NA,-9.71414082659719,339.816428987212,6.04229942119744e-05,0.977194429634343,"logistic",43461,121,43340,0.00956852035560266,5.75228365661167e-05,1,"",FALSE,FALSE,FALSE,"Subdural haematoma",8,"Circulatory system","red",NA,"19"
427.11,"chr21_36070336_G_C_C",NA,-8.63245077789529,214.961441135509,0.000178227313921833,0.967967053356759,"logistic",43461,276,43185,0.00956852035560266,5.75228365661167e-05,1,"",FALSE,FALSE,FALSE,"Supraventricular tachycardia",8,"Circulatory system","red",NA,"20"
452,"chr21_36070336_G_C_C",NA,-8.52532280625632,135.621764602621,0.000198380668222354,0.949877172910106,"logistic",43461,843,42618,0.00956852035560266,5.75228365661167e-05,1,"",FALSE,FALSE,FALSE,"Venous thromboembolism",8,"Circulatory system","red",NA,"21"
747,"chr21_36070336_G_C_C",NA,-9.28769356084643,224.769677452108,9.25562897357178e-05,0.967040042438879,"logistic",43461,442,43019,0.00956852035560266,5.75228365661167e-05,1,"",FALSE,FALSE,FALSE,"Congenital cardiac disease",15,"Congenital anomalies","mediumspringgreen",NA,"22"
751.21,"chr21_36070336_G_C_C",NA,-8.56321535849886,376.016110947751,0.000191004158386254,0.981830920054103,"logistic",43461,71,43390,0.00956852035560266,5.75228365661167e-05,1,"",FALSE,FALSE,FALSE,"Cystic renal disease",15,"Congenital anomalies","mediumspringgreen",NA,"23"
704.1,"chr21_36070336_G_C_C",NA,-8.00399916677573,143.202220097054,0.000334123735917123,0.955427061330062,"logistic",43461,703,42758,0.00956852035560266,5.75228365661167e-05,1,"",FALSE,FALSE,FALSE,"Alopecia",13,"Dermatologic","firebrick",NA,"24"
707,"chr21_36070336_G_C_C",NA,-8.66900412615444,128.811749614576,0.000171830140187765,0.946343041424824,"logistic",43461,912,42549,0.00956852035560266,5.75228365661167e-05,1,"",FALSE,FALSE,FALSE,"Chronic ulcer of skin",13,"Dermatologic","firebrick",NA,"25"
685,"chr21_36070336_G_C_C",NA,0.116715765011479,0.922363521925891,1.12379996102158,0.899304586816598,"logistic",43461,12420,31041,0.00956852035560266,5.75228365661167e-05,1,"",FALSE,FALSE,FALSE,"Dermatitis",13,"Dermatologic","firebrick",NA,"26"
705.3,"chr21_36070336_G_C_C",NA,-7.8055129732787,233.156813275662,0.000407482336074748,0.973293788482406,"logistic",43461,219,43242,0.00956852035560266,5.75228365661167e-05,1,"",FALSE,FALSE,FALSE,"Hidradenitis suppurativa",13,"Dermatologic","firebrick",NA,"27"
695.7,"chr21_36070336_G_C_C",NA,-9.23837333655513,217.612198394616,9.72356312956489e-05,0.966137275641339,"logistic",43461,658,42803,0.00956852035560266,5.75228365661167e-05,1,"",FALSE,FALSE,FALSE,"Lichen planus",13,"Dermatologic","firebrick",NA,"28"
696.4,"chr21_36070336_G_C_C",NA,-9.22589811163554,141.561545300224,9.84562656798084e-05,0.948036778432702,"logistic",43461,1493,41968,0.00956852035560266,5.75228365661167e-05,1,"",FALSE,FALSE,FALSE,"Psoriasis",13,"Dermatologic","firebrick",NA,"29"
695.3,"chr21_36070336_G_C_C",NA,-9.05832006040389,221.802607230098,0.000116418388259706,0.967423804301088,"logistic",43461,607,42854,0.00956852035560266,5.75228365661167e-05,1,"",FALSE,FALSE,FALSE,"Rosacea",13,"Dermatologic","firebrick",NA,"30"
690.1,"chr21_36070336_G_C_C",NA,-9.33067206744746,88.0506775259923,8.86626298009851e-05,0.915606679368848,"logistic",43461,2953,40508,0.00956852035560266,5.75228365661167e-05,1,"",FALSE,FALSE,FALSE,"Seborrheic dermatitis",13,"Dermatologic","firebrick",NA,"31"
686,"chr21_36070336_G_C_C",NA,-9.17250811020357,86.4831693501563,0.000103855701255488,0.915533800974678,"logistic",43461,3118,40343,0.00956852035560266,5.75228365661167e-05,1,"",FALSE,FALSE,FALSE,"Urticaria",13,"Dermatologic","firebrick",NA,"32"
