"phenotype","snp","adjustment","beta","SE","OR","p","type","n_total","n_cases","n_controls","HWE_p","allele_freq","n_no_snp","note","p.value","bonferroni","fdr","description","groupnum","group","color","X","order_num"
442.1,"chr7_2910145_C_G_G",NA,-9.36189562790728,343.350048115819,8.59370395649614e-05,0.978247311853956,"logistic",43457,232,43225,1,0.000149573141266079,5,"",FALSE,FALSE,FALSE,"Aortic aneurysm",8,"Circulatory system","red",NA,"1"
427.2,"chr7_2910145_C_G_G",NA,-9.36343093453054,225.985346642993,8.58052010910718e-05,0.966950069965074,"logistic",43457,680,42777,1,0.000149573141266079,5,"",FALSE,FALSE,FALSE,"Atrial fibrillation and flutter",8,"Circulatory system","red",NA,"2"
426,"chr7_2910145_C_G_G",NA,-8.76910485199483,137.917577224743,0.000155462680490448,0.949302894586141,"logistic",43457,808,42649,1,0.000149573141266079,5,"",FALSE,FALSE,FALSE,"Cardiac conduction defects",8,"Circulatory system","red",NA,"3"
425,"chr7_2910145_C_G_G",NA,-8.72164745128684,226.424038430496,0.000163018404695899,0.96927381278994,"logistic",43457,233,43224,1,0.000149573141266079,5,"",FALSE,FALSE,FALSE,"Cardiomyopathy",8,"Circulatory system","red",NA,"4"
421,"chr7_2910145_C_G_G",NA,1.13794944346972,0.674400397403375,3.12036331909511,0.0915360911383861,"logistic",43457,6518,36939,1,0.000149573141266079,5,"",FALSE,FALSE,FALSE,"Cardiovascular disease",8,"Circulatory system","red",NA,"5"
411,"chr7_2910145_C_G_G",NA,1.46077310080064,0.874789434791416,4.30928975623913,0.0949476959579712,"logistic",43457,4094,39363,1,0.000149573141266079,5,"",FALSE,FALSE,FALSE,"Coronary heart disease",8,"Circulatory system","red",NA,"6"
428,"chr7_2910145_C_G_G",NA,-9.12667822881666,135.419094831767,0.000108726149301509,0.946266612718673,"logistic",43457,1360,42097,1,0.000149573141266079,5,"",FALSE,FALSE,FALSE,"Heart failure",8,"Circulatory system","red",NA,"7"
395,"chr7_2910145_C_G_G",NA,-9.10017349401594,136.973686974538,0.000111646436821039,0.947029607490829,"logistic",43457,1313,42144,1,0.000149573141266079,5,"",FALSE,FALSE,FALSE,"Non-rheumatic valvular heart disease",8,"Circulatory system","red",NA,"8"
401,"chr7_2910145_C_G_G",NA,0.408533506936932,0.724328877956277,1.50460966677452,0.57274283874253,"logistic",43457,12222,31235,1,0.000149573141266079,5,"",FALSE,FALSE,FALSE,"Hypertension",8,"Circulatory system","red",NA,"9"
425.1,"chr7_2910145_C_G_G",NA,-8.80965401871201,362.911485903978,0.000149284896785746,0.980633303380804,"logistic",43457,122,43335,1,0.000149573141266079,5,"",FALSE,FALSE,FALSE,"Hypertrophic cardiomyopathy",8,"Circulatory system","red",NA,"10"
430.2,"chr7_2910145_C_G_G",NA,-8.93186809072852,375.582418828013,0.000132110998536796,0.981026992739008,"logistic",43457,123,43334,1,0.000149573141266079,5,"",FALSE,FALSE,FALSE,"Intracerebral haemorrhage",8,"Circulatory system","red",NA,"11"
433.2,"chr7_2910145_C_G_G",NA,-9.39155346982573,224.602666866407,8.34257561260063e-05,0.966646912071101,"logistic",43457,690,42767,1,0.000149573141266079,5,"",FALSE,FALSE,FALSE,"Ischemic stroke",8,"Circulatory system","red",NA,"12"
443,"chr7_2910145_C_G_G",NA,-9.65418448157994,228.912222216286,6.41565426920742e-05,0.966359848341208,"logistic",43457,712,42745,1,0.000149573141266079,5,"",FALSE,FALSE,FALSE,"Peripheral arterial disease",8,"Circulatory system","red",NA,"13"
454.1,"chr7_2910145_C_G_G",NA,-10.0889779539916,141.872281953004,4.15348404511471e-05,0.943307741264318,"logistic",43457,2198,41259,1,0.000149573141266079,5,"",FALSE,FALSE,FALSE,"Peripheral venous and lymphatic disease",8,"Circulatory system","red",NA,"14"
402,"chr7_2910145_C_G_G",NA,-9.12853768658058,374.214708575602,0.00010852416546745,0.980538453392374,"logistic",43457,167,43290,1,0.000149573141266079,5,"",FALSE,FALSE,FALSE,"Portal hypertension",8,"Circulatory system","red",NA,"15"
415.2,"chr7_2910145_C_G_G",NA,-9.03564879851698,370.454384417075,0.00011908788613165,0.980540951277425,"logistic",43457,131,43326,1,0.000149573141266079,5,"",FALSE,FALSE,FALSE,"Pulmonary hypertension",8,"Circulatory system","red",NA,"16"
394,"chr7_2910145_C_G_G",NA,-8.51082458073334,232.22298763491,0.000201277786680701,0.970764583928574,"logistic",43457,211,43246,1,0.000149573141266079,5,"",FALSE,FALSE,FALSE,"Rheumatic valve disorder",8,"Circulatory system","red",NA,"17"
430.1,"chr7_2910145_C_G_G",NA,-8.96979206011058,390.456825247864,0.000127194638244752,0.981672162723453,"logistic",43457,109,43348,1,0.000149573141266079,5,"",FALSE,FALSE,FALSE,"Subarachnoid haemorrhage",8,"Circulatory system","red",NA,"18"
430.3,"chr7_2910145_C_G_G",NA,-9.03753543541637,382.289734864669,0.000118863422338821,0.981139335629417,"logistic",43457,121,43336,1,0.000149573141266079,5,"",FALSE,FALSE,FALSE,"Subdural haematoma",8,"Circulatory system","red",NA,"19"
427.11,"chr7_2910145_C_G_G",NA,-9.00306911991964,234.723474962479,0.000123031625233658,0.969403789361497,"logistic",43457,276,43181,1,0.000149573141266079,5,"",FALSE,FALSE,FALSE,"Supraventricular tachycardia",8,"Circulatory system","red",NA,"20"
452,"chr7_2910145_C_G_G",NA,1.48393356116803,0.940680040754297,4.41025963188031,0.114677883220844,"logistic",43457,843,42614,1,0.000149573141266079,5,"",FALSE,FALSE,FALSE,"Venous thromboembolism",8,"Circulatory system","red",NA,"21"
747,"chr7_2910145_C_G_G",NA,-9.46560958519763,236.789890680442,7.74707908273126e-05,0.968113280674656,"logistic",43457,442,43015,1,0.000149573141266079,5,"",FALSE,FALSE,FALSE,"Congenital cardiac disease",15,"Congenital anomalies","mediumspringgreen",NA,"22"
751.21,"chr7_2910145_C_G_G",NA,-8.81163210213695,392.39550742336,0.000148989890675362,0.982084212925146,"logistic",43457,71,43386,1,0.000149573141266079,5,"",FALSE,FALSE,FALSE,"Cystic renal disease",15,"Congenital anomalies","mediumspringgreen",NA,"23"
704.1,"chr7_2910145_C_G_G",NA,-9.24213645518553,143.62862402057,9.68704096970759e-05,0.948693567904693,"logistic",43457,703,42754,1,0.000149573141266079,5,"",FALSE,FALSE,FALSE,"Alopecia",13,"Dermatologic","firebrick",NA,"24"
707,"chr7_2910145_C_G_G",NA,-9.37669817436541,141.627580992859,8.46743213237065e-05,0.947213243495266,"logistic",43457,912,42545,1,0.000149573141266079,5,"",FALSE,FALSE,FALSE,"Chronic ulcer of skin",13,"Dermatologic","firebrick",NA,"25"
685,"chr7_2910145_C_G_G",NA,-10.0832757198615,52.3236729528663,4.17723583838037e-05,0.84718638020396,"logistic",43457,12418,31039,1,0.000149573141266079,5,"",FALSE,FALSE,FALSE,"Dermatitis",13,"Dermatologic","firebrick",NA,"26"
705.3,"chr7_2910145_C_G_G",NA,-9.22520511708531,237.745437732087,9.85245189822121e-05,0.969047557288729,"logistic",43457,219,43238,1,0.000149573141266079,5,"",FALSE,FALSE,FALSE,"Hidradenitis suppurativa",13,"Dermatologic","firebrick",NA,"27"
695.7,"chr7_2910145_C_G_G",NA,1.83627312262459,0.969782380008013,6.27311550901158,0.0582927527359185,"logistic",43457,657,42800,1,0.000149573141266079,5,"",FALSE,FALSE,FALSE,"Lichen planus",13,"Dermatologic","firebrick",NA,"28"
696.4,"chr7_2910145_C_G_G",NA,1.60990596537086,0.699519972364395,5.00234081245312,0.0213665535763961,"logistic",43457,1493,41964,1,0.000149573141266079,5,"",TRUE,FALSE,FALSE,"Psoriasis",13,"Dermatologic","firebrick",NA,"29"
695.3,"chr7_2910145_C_G_G",NA,-10.0182274672245,233.997911437679,4.45799002649355e-05,0.965850345882669,"logistic",43457,607,42850,1,0.000149573141266079,5,"",FALSE,FALSE,FALSE,"Rosacea",13,"Dermatologic","firebrick",NA,"30"
