"phenotype","snp","adjustment","beta","SE","OR","p","type","n_total","n_cases","n_controls","HWE_p","allele_freq","n_no_snp","note","p.value","bonferroni","fdr","description","groupnum","group","color","X","order_num"
442.1,"chr5_128374687_G_A_A",NA,-9.09520196912658,308.453831304424,0.000112202871879802,0.976476642396519,"logistic",43462,232,43230,0.0287030281816138,0.000172564539137637,0,"",FALSE,FALSE,FALSE,"Aortic aneurysm",8,"Circulatory system","red",NA,"1"
427.2,"chr5_128374687_G_A_A",NA,-9.29120286459954,202.185415334039,9.2232050859882e-05,0.963347015187548,"logistic",43462,680,42782,0.0287030281816138,0.000172564539137637,0,"",FALSE,FALSE,FALSE,"Atrial fibrillation and flutter",8,"Circulatory system","red",NA,"2"
426,"chr5_128374687_G_A_A",NA,-9.65605794435412,209.073497955399,6.40364603176721e-05,0.963162803925033,"logistic",43462,808,42654,0.0287030281816138,0.000172564539137637,0,"",FALSE,FALSE,FALSE,"Cardiac conduction defects",8,"Circulatory system","red",NA,"3"
425,"chr5_128374687_G_A_A",NA,-9.6397661076776,349.834328394473,6.50882766155132e-05,0.978016887720218,"logistic",43462,233,43229,0.0287030281816138,0.000172564539137637,0,"",FALSE,FALSE,FALSE,"Cardiomyopathy",8,"Circulatory system","red",NA,"4"
421,"chr5_128374687_G_A_A",NA,-10.1124023561437,75.8491972644042,4.05732183267555e-05,0.89393835743439,"logistic",43462,6519,36943,0.0287030281816138,0.000172564539137637,0,"",FALSE,FALSE,FALSE,"Cardiovascular disease",8,"Circulatory system","red",NA,"5"
411,"chr5_128374687_G_A_A",NA,-10.3316267304195,115.549317975463,3.25860351689157e-05,0.928753585315968,"logistic",43462,4094,39368,0.0287030281816138,0.000172564539137637,0,"",FALSE,FALSE,FALSE,"Coronary heart disease",8,"Circulatory system","red",NA,"6"
428,"chr5_128374687_G_A_A",NA,-8.97265754106063,123.492759919716,0.000126830686129873,0.942078783021143,"logistic",43462,1360,42102,0.0287030281816138,0.000172564539137637,0,"",FALSE,FALSE,FALSE,"Heart failure",8,"Circulatory system","red",NA,"7"
395,"chr5_128374687_G_A_A",NA,-8.92296606636942,126.763546420695,0.000133292304068045,0.943882747842409,"logistic",43462,1313,42149,0.0287030281816138,0.000172564539137637,0,"",FALSE,FALSE,FALSE,"Non-rheumatic valvular heart disease",8,"Circulatory system","red",NA,"8"
401,"chr5_128374687_G_A_A",NA,-0.168041509694851,0.826586884450089,0.845318745033225,0.838903963147944,"logistic",43462,12224,31238,0.0287030281816138,0.000172564539137637,0,"",FALSE,FALSE,FALSE,"Hypertension",8,"Circulatory system","red",NA,"9"
425.1,"chr5_128374687_G_A_A",NA,-8.50585152475883,341.834436196254,0.000202281245440513,0.980148321491608,"logistic",43462,122,43340,0.0287030281816138,0.000172564539137637,0,"",FALSE,FALSE,FALSE,"Hypertrophic cardiomyopathy",8,"Circulatory system","red",NA,"10"
