"phenotype","snp","adjustment","beta","SE","OR","p","type","n_total","n_cases","n_controls","HWE_p","allele_freq","n_no_snp","note","p.value","bonferroni","fdr","description","groupnum","group","color","X","order_num"
442.1,"chr1_223268541_G_A_A",NA,-11.0679376324201,327.724902474398,1.5604712087619e-05,0.973058934218487,"logistic",43462,232,43230,1,0.000448667801757857,0,"",FALSE,FALSE,FALSE,"Aortic aneurysm",8,"Circulatory system","red",NA,"1"
427.2,"chr1_223268541_G_A_A",NA,1.28690686194517,0.614465881837283,3.6215672058563,0.0362287782237163,"logistic",43462,680,42782,1,0.000448667801757857,0,"",TRUE,FALSE,FALSE,"Atrial fibrillation and flutter",8,"Circulatory system","red",NA,"2"
426,"chr1_223268541_G_A_A",NA,0.14049359235747,1.01311073593969,1.15084170535897,0.889706614669559,"logistic",43462,808,42654,1,0.000448667801757857,0,"",FALSE,FALSE,FALSE,"Cardiac conduction defects",8,"Circulatory system","red",NA,"3"
425,"chr1_223268541_G_A_A",NA,1.43209455004107,0.946012284157329,4.18746085915934,0.130070899516849,"logistic",43462,233,43229,1,0.000448667801757857,0,"",FALSE,FALSE,FALSE,"Cardiomyopathy",8,"Circulatory system","red",NA,"4"
421,"chr1_223268541_G_A_A",NA,0.44813280496304,0.421614121533964,1.56538657295561,0.287828211819486,"logistic",43462,6519,36943,1,0.000448667801757857,0,"",FALSE,FALSE,FALSE,"Cardiovascular disease",8,"Circulatory system","red",NA,"5"
411,"chr1_223268541_G_A_A",NA,0.268591113868172,0.520124081541845,1.30812015948867,0.605576357093032,"logistic",43462,4094,39368,1,0.000448667801757857,0,"",FALSE,FALSE,FALSE,"Coronary heart disease",8,"Circulatory system","red",NA,"6"
428,"chr1_223268541_G_A_A",NA,0.768019412430704,0.617574384829462,2.15549288088165,0.213644486404727,"logistic",43462,1360,42102,1,0.000448667801757857,0,"",FALSE,FALSE,FALSE,"Heart failure",8,"Circulatory system","red",NA,"7"
395,"chr1_223268541_G_A_A",NA,1.15499219735091,0.543200734119797,3.17399865183328,0.0334806661575035,"logistic",43462,1313,42149,1,0.000448667801757857,0,"",TRUE,FALSE,FALSE,"Non-rheumatic valvular heart disease",8,"Circulatory system","red",NA,"8"
401,"chr1_223268541_G_A_A",NA,0.952847609299506,0.390452869016906,2.59308324374871,0.0146724190797698,"logistic",43462,12224,31238,1,0.000448667801757857,0,"",TRUE,FALSE,FALSE,"Hypertension",8,"Circulatory system","red",NA,"9"
425.1,"chr1_223268541_G_A_A",NA,-10.2220166217068,350.246051426412,3.63608969012976e-05,0.976716849460349,"logistic",43462,122,43340,1,0.000448667801757857,0,"",FALSE,FALSE,FALSE,"Hypertrophic cardiomyopathy",8,"Circulatory system","red",NA,"10"
430.2,"chr1_223268541_G_A_A",NA,-10.4442874799498,353.261574810757,2.91141141233772e-05,0.976413732928753,"logistic",43462,123,43339,1,0.000448667801757857,0,"",FALSE,FALSE,FALSE,"Intracerebral haemorrhage",8,"Circulatory system","red",NA,"11"
433.2,"chr1_223268541_G_A_A",NA,-11.2472630376757,208.699951196323,1.30429469007565e-05,0.957021190369772,"logistic",43462,691,42771,1,0.000448667801757857,0,"",FALSE,FALSE,FALSE,"Ischemic stroke",8,"Circulatory system","red",NA,"12"
443,"chr1_223268541_G_A_A",NA,0.357702061531734,0.98761254604038,1.43003949322703,0.71721105549124,"logistic",43462,712,42750,1,0.000448667801757857,0,"",FALSE,FALSE,FALSE,"Peripheral arterial disease",8,"Circulatory system","red",NA,"13"
454.1,"chr1_223268541_G_A_A",NA,-0.670084470651249,0.980746143382192,0.51166535525527,0.494455538530763,"logistic",43462,2200,41262,1,0.000448667801757857,0,"",FALSE,FALSE,FALSE,"Peripheral venous and lymphatic disease",8,"Circulatory system","red",NA,"14"
402,"chr1_223268541_G_A_A",NA,-10.9947595696006,348.994658945738,1.67894546238912e-05,0.97486752944677,"logistic",43462,167,43295,1,0.000448667801757857,0,"",FALSE,FALSE,FALSE,"Portal hypertension",8,"Circulatory system","red",NA,"15"
415.2,"chr1_223268541_G_A_A",NA,-10.8477100944245,349.848340057758,1.94490935242194e-05,0.975264042388792,"logistic",43462,131,43331,1,0.000448667801757857,0,"",FALSE,FALSE,FALSE,"Pulmonary hypertension",8,"Circulatory system","red",NA,"16"
394,"chr1_223268541_G_A_A",NA,-11.1076647017849,358.39150588087,1.49969351393117e-05,0.975275040384141,"logistic",43462,211,43251,1,0.000448667801757857,0,"",FALSE,FALSE,FALSE,"Rheumatic valve disorder",8,"Circulatory system","red",NA,"17"
430.1,"chr1_223268541_G_A_A",NA,-10.2357879121815,368.334819653007,3.58635925488861e-05,0.97783015432422,"logistic",43462,109,43353,1,0.000448667801757857,0,"",FALSE,FALSE,FALSE,"Subarachnoid haemorrhage",8,"Circulatory system","red",NA,"18"
430.3,"chr1_223268541_G_A_A",NA,1.86416811243323,0.960318756594337,6.45056750644951,0.0522343587094956,"logistic",43462,121,43341,1,0.000448667801757857,0,"",FALSE,FALSE,FALSE,"Subdural haematoma",8,"Circulatory system","red",NA,"19"
427.11,"chr1_223268541_G_A_A",NA,-10.6167946487172,219.355907264557,2.45010484189932e-05,0.961397572888922,"logistic",43462,276,43186,1,0.000448667801757857,0,"",FALSE,FALSE,FALSE,"Supraventricular tachycardia",8,"Circulatory system","red",NA,"20"
452,"chr1_223268541_G_A_A",NA,0.127071519710602,0.969739415074778,1.13549822538195,0.895746220720776,"logistic",43462,843,42619,1,0.000448667801757857,0,"",FALSE,FALSE,FALSE,"Venous thromboembolism",8,"Circulatory system","red",NA,"21"
747,"chr1_223268541_G_A_A",NA,-10.7400606731444,224.394427547956,2.16596240559931e-05,0.961825888348405,"logistic",43462,442,43020,1,0.000448667801757857,0,"",FALSE,FALSE,FALSE,"Congenital cardiac disease",15,"Congenital anomalies","mediumspringgreen",NA,"22"
751.21,"chr1_223268541_G_A_A",NA,-10.2741200293905,367.047199287866,3.45148797643871e-05,0.977669107928968,"logistic",43462,71,43391,1,0.000448667801757857,0,"",FALSE,FALSE,FALSE,"Cystic renal disease",15,"Congenital anomalies","mediumspringgreen",NA,"23"
704.1,"chr1_223268541_G_A_A",NA,-10.0705343612892,137.488043510298,4.23080001357777e-05,0.941609869270405,"logistic",43462,703,42759,1,0.000448667801757857,0,"",FALSE,FALSE,FALSE,"Alopecia",13,"Dermatologic","firebrick",NA,"24"
707,"chr1_223268541_G_A_A",NA,0.963778400648575,0.574950873884329,2.62158317527038,0.0936834457283471,"logistic",43462,912,42550,1,0.000448667801757857,0,"",FALSE,FALSE,FALSE,"Chronic ulcer of skin",13,"Dermatologic","firebrick",NA,"25"
685,"chr1_223268541_G_A_A",NA,-0.356236954363878,0.404467679169484,0.700306659854405,0.378450409252259,"logistic",43462,12421,31041,1,0.000448667801757857,0,"",FALSE,FALSE,FALSE,"Dermatitis",13,"Dermatologic","firebrick",NA,"26"
705.3,"chr1_223268541_G_A_A",NA,-10.2564918606201,226.703873950624,3.51287083311112e-05,0.963914574875647,"logistic",43462,219,43243,1,0.000448667801757857,0,"",FALSE,FALSE,FALSE,"Hidradenitis suppurativa",13,"Dermatologic","firebrick",NA,"27"
695.7,"chr1_223268541_G_A_A",NA,0.433224556147339,0.95534428482545,1.54222249736225,0.650206887069449,"logistic",43462,658,42804,1,0.000448667801757857,0,"",FALSE,FALSE,FALSE,"Lichen planus",13,"Dermatologic","firebrick",NA,"28"
696.4,"chr1_223268541_G_A_A",NA,0.50304477788409,0.685901175189956,1.6537489109019,0.463310182446897,"logistic",43462,1493,41969,1,0.000448667801757857,0,"",FALSE,FALSE,FALSE,"Psoriasis",13,"Dermatologic","firebrick",NA,"29"
695.3,"chr1_223268541_G_A_A",NA,-11.2856384428955,224.819219984947,1.25519008350487e-05,0.959964026711976,"logistic",43462,607,42855,1,0.000448667801757857,0,"",FALSE,FALSE,FALSE,"Rosacea",13,"Dermatologic","firebrick",NA,"30"
690.1,"chr1_223268541_G_A_A",NA,0.345513651124843,0.56691006768275,1.41271537617799,0.542214153264078,"logistic",43462,2953,40509,1,0.000448667801757857,0,"",FALSE,FALSE,FALSE,"Seborrheic dermatitis",13,"Dermatologic","firebrick",NA,"31"
686,"chr1_223268541_G_A_A",NA,-0.122617804930808,0.697855319057479,0.8846016883643,0.86052442794351,"logistic",43462,3119,40343,1,0.000448667801757857,0,"",FALSE,FALSE,FALSE,"Urticaria",13,"Dermatologic","firebrick",NA,"32"
694.1,"chr1_223268541_G_A_A",NA,-10.884906751763,227.658711967762,1.87389417706674e-05,0.961865763359754,"logistic",43462,564,42898,1,0.000448667801757857,0,"",FALSE,FALSE,FALSE,"Vitiligo",13,"Dermatologic","firebrick",NA,"33"
530.13,"chr1_223268541_G_A_A",NA,-10.8043182768797,349.642490228224,2.03116026337757e-05,0.97534845664147,"logistic",43462,106,43356,1,0.000448667801757857,0,"",FALSE,FALSE,FALSE,"Barretts oesophagus",10,"Digestive","chartreuse4",NA,"34"
574.1,"chr1_223268541_G_A_A",NA,-0.367979579384568,0.700489301080525,0.69213131529184,0.599362205257408,"logistic",43462,2501,40961,1,0.000448667801757857,0,"",FALSE,FALSE,FALSE,"Cholelithiasis",10,"Digestive","chartreuse4",NA,"35"
557.1,"chr1_223268541_G_A_A",NA,-10.9575997642834,372.683575011425,1.74250842855256e-05,0.976544069121477,"logistic",43462,147,43315,1,0.000448667801757857,0,"",FALSE,FALSE,FALSE,"Coeliac disease",10,"Digestive","chartreuse4",NA,"36"
563,"chr1_223268541_G_A_A",NA,-0.0350532171480581,0.390550118964282,0.965554030858468,0.928483147314284,"logistic",43462,9707,33755,1,0.000448667801757857,0,"",FALSE,FALSE,FALSE,"Constipation",10,"Digestive","chartreuse4",NA,"37"
555.1,"chr1_223268541_G_A_A",NA,-10.137807313952,227.868363627542,3.95554404686934e-05,0.964514019463672,"logistic",43462,319,43143,1,0.000448667801757857,0,"",FALSE,FALSE,FALSE,"Crohns disease",10,"Digestive","chartreuse4",NA,"38"
